App ID,VM,Host Environment,OS,# of CPUs,Memory,Disk (GB),DB Instance Count,PeakCPU%
6957,SITMP010,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7034,SITMP010,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
6957,SITMP011,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7034,SITMP011,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
6957,SITMP012,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7034,SITMP012,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
6957,SITMP013,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7034,SITMP013,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
6957,SITMP014,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7034,SITMP014,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,186,,100
7040,SITMSCTC2,Production,Microsoft Windows Server 2012 (64-bit),2,8,2680,,100
7040,SITMSCTC3,Production,Microsoft Windows Server 2012 (64-bit),2,8,2680,,100
7040,SITMSCTC4,Production,Microsoft Windows Server 2012 (64-bit),2,8,1680,,100
7034,SITMSDCR,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,39,,100
7040,SITMSMTD2,Production,Microsoft Windows Server 2012 (64-bit),2,8,1680,,100
7040,SITMSSDC2,Production,Microsoft Windows Server 2012 (64-bit),2,8,1680,,100
7038,SITMT100,Test,Microsoft Windows Server 2008 R2 (64-bit),1,8,60,,100
7038,SITMT101,Test,Microsoft Windows Server 2008 R2 (64-bit),1,8,60,,100
7038,SITMT105,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,105,,100
7038,SITMT200,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,157,,100
7038,SITMT250,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,60,,100
7038,SITMT251,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,157,,100
7038,SITMT300,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT301,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT302,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT303,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,91,,100
7038,SITMT304,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT305,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT306,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT307,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT308,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT309,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT310,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT311,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT312,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT313,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,66,,100
7263,SITMT313,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,66,,100
7038,SITMT350,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT351,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT351,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT352,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT352,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT353,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT353,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7263,SITMT353,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT354,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,66,,100
7038,SITMT354,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,66,,100
5982,SITMT355,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT355,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT356,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT356,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT357,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT357,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT358,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT358,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT359,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT359,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT360,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT360,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT361,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT361,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
5982,SITMT362,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT362,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,86,,100
7038,SITMT363,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,66,,100
7038,SITMT400,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT401,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT402,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT403,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT404,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
5982,SITMT450,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT450,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
5982,SITMT451,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT451,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
5982,SITMT452,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT452,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
5982,SITMT453,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT453,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
5982,SITMT454,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
7038,SITMT454,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,140,,100
1297,SITMT701,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,76,,100
7815,SITMT701,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,76,,100
-,SITMT708,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,76,,100
5982,SITMTADM,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,80,,100
7038,SITMTADM,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,80,,100
4535,SITMTJRE1,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,205,,100
4535,SITMTJRE2,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,205,,100
4535,SITMTJRE3,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,205,,100
4535,SITMTJRE4,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,205,,100
7034,SITMWOBR,Production,Microsoft Windows Server 2008 R2 (64-bit),1,2,41,,100
7039,SMTDD101,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,208,,100
-,SODDD110,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,201,,100
7039,SODDD156,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SODDD157,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SODDD158,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SODDD159,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SODDD910,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,92,,100
7039,SODDD911,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,92,,100
5057,sodddg02,Production,Microsoft Windows Server 2003 (32-bit),2,8,137,,100
-,SPDOF010,Production,Microsoft Windows Server 2008 R2 (64-bit),4,12,4390,,100
9220,SPDOF011,Production,Microsoft Windows Server 2008 R2 (64-bit),4,12,4390,,100
-,SPDOF012,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,6550,,100
9716,SPDOF013,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9716,SPDOF014,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9716,SPDOF015,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9220,SPDOF016,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9716,SPDOF016,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9220,SPDOF017,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
9716,SPDOF017,Production,Microsoft Windows Server 2008 R2 (64-bit),2,24,8900,,100
7039,sprocd001,Production,Microsoft Windows Server 2003 (32-bit),1,2,44,,100
7034,SSCIF000,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,1380,,100
-,SSDCD108,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,208,,100
7039,SSDCD110,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SSDCD156,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SSDCD157,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SSDCD158,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SSDCD159,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SSDCD910,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,92,,100
7039,SSDCD911,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,92,,100
5057,sshcdg01,Production,Microsoft Windows Server 2003 (32-bit),2,8,137,,100
1384,SSOXA001,Production,Microsoft Windows Server 2008 R2 (64-bit),8,4,81,,100
1384,SSOXA002,Production,Microsoft Windows Server 2008 R2 (64-bit),8,16,81,,100
1384,SSOXB001,Production,Microsoft Windows Server 2008 R2 (64-bit),8,16,383,,100
1384,SSOXB002,Production,Microsoft Windows Server 2008 R2 (64-bit),8,16,403,,100
17,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
37,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
949,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
1591,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
4589,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
4593,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
6916,SSOXF001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,145,,100
1287,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
5121,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
5122,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
5299,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
6414,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
6415,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
6417,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
6837,SSTEAGPO,Production,Microsoft Windows Server 2012 (64-bit),2,8,130,,100
7038,SSTET001,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,200,,100
7222,STFLNX1,Production,SUSE Linux Enterprise 10 (32-bit),2,2,12,,100
7995,STFLNX1,Production,SUSE Linux Enterprise 10 (32-bit),2,2,12,,100
10695,STFLNX1,Production,SUSE Linux Enterprise 10 (32-bit),2,2,12,,100
7222,STFLNX1D,Production,SUSE Linux Enterprise 10 (32-bit),1,1,20,,100
7995,STFLNX1D,Production,SUSE Linux Enterprise 10 (32-bit),1,1,20,,100
10695,STFLNX1D,Production,SUSE Linux Enterprise 10 (32-bit),1,1,20,,100
7222,STFLNX1S,Production,SUSE Linux Enterprise 10 (32-bit),1,1,10,,100
7995,STFLNX1S,Production,SUSE Linux Enterprise 10 (32-bit),1,1,10,,100
10695,STFLNX1S,Production,SUSE Linux Enterprise 10 (32-bit),1,1,10,,100
7099,STFLNX2,Production,SUSE Linux Enterprise 10 (32-bit),1,1,102,,100
7099,STFLNX3,Production,SUSE Linux Enterprise 8/9 (32-bit),1,1,11,,100
73,STFLNX4,Production,SUSE Linux Enterprise 10 (32-bit),2,8,50,,100
5199,STFLNX4,Production,SUSE Linux Enterprise 10 (32-bit),2,8,50,,100
6020,STFLNX4,Production,SUSE Linux Enterprise 10 (32-bit),2,8,50,,100
7024,STFLNX4,Production,SUSE Linux Enterprise 10 (32-bit),2,8,50,,100
7716,STFLNX4,Production,SUSE Linux Enterprise 10 (32-bit),2,8,50,,100
73,STFLNX4D,Production,SUSE Linux Enterprise 10 (32-bit),2,4,22,,100
5199,STFLNX4D,Production,SUSE Linux Enterprise 10 (32-bit),2,4,22,,100
6020,STFLNX4D,Production,SUSE Linux Enterprise 10 (32-bit),2,4,22,,100
7024,STFLNX4D,Production,SUSE Linux Enterprise 10 (32-bit),2,4,22,,100
7716,STFLNX4D,Production,SUSE Linux Enterprise 10 (32-bit),2,4,22,,100
7465,STFWIN1,Production,Microsoft Windows Server 2008 R2 (64-bit),1,2,90,,100
7024,STFWIN1D,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,115,,100
7464,STFWIN1D,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,115,,100
7538,STFWIN1D,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,115,,100
9878,STFWIN1D,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,115,,100
11466,STFWIN1D,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,115,,100
7024,STFWIN1P,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
7464,STFWIN1P,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
7538,STFWIN1P,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
9154,STFWIN1P,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
9878,STFWIN1P,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
7099,STFWIN2,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,175,,100
7263,STFWIN2,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,175,,100
7464,STFWIN3,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,88.98,,100
7466,STFWIN3,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,88.98,,100
7716,STFWIN3,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,88.98,,100
7240,STFWIN5,Production,Microsoft Windows Server 2008 R2 (64-bit),1,2,120,,100
7263,STFWIN7,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,85,,100
8016,STFWIN7,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,85,,100
-,STFWIN7,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,85,,100
7240,STFWIN9,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,170,,100
9265,susdet01dccp020,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,100,,100
7039,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7040,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7040,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7040,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7039,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
7040,SVPND100,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,213,,100
11362,TCC003AIEP01,Production,Other 2.6.x Linux (64-bit),4,4,244.14,,100
11362,TCC003AIEP02,Production,FreeBSD (64-bit),2,4,8,,100
11362,TCC003AIEP03,Production,Other 2.6.x Linux (64-bit),4,4,244.14,,100
11362,TCC003AIEP04,Production,FreeBSD (64-bit),2,4,8,,100
11362,TCC003AIEP05,Production,Other 2.6.x Linux (64-bit),4,4,78.12,,100
698,TCC003ATHP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,1920,,100
6970,TCC003ATHP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,1920,,100
7102,TCC003ATHP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,1920,,100
9035,TCC003ATHP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,1920,,100
7081,TCC003AVMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,775,,100
4561,TCC003CAEP01,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,105,,100
733,TCC003CMMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,220,,100
4939,TCC003EETP01,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,475,,100
6807,TCC003EETP01,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,475,,100
5057,TCC003LNAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,6,436,,100
7359,TCC003LNAP01,Production,Red Hat Enterprise Linux 6 (64-bit),4,6,436,,100
5057,TCC003LNIP01,Production,Red Hat Enterprise Linux 6 (64-bit),2,4,412,,100
7081,TCC003NKRP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,177,,100
10335,TCC003NKRP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,177,,100
7081,TCC003NKRP02,Production,SUSE Linux Enterprise 11 (64-bit),4,8,868,,100
10335,TCC003NKRP02,Production,SUSE Linux Enterprise 11 (64-bit),4,8,868,,100
7081,TCC003NKRP03,Production,Red Hat Enterprise Linux 6 (64-bit),8,24,1130,,100
10335,TCC003NKRP03,Production,Red Hat Enterprise Linux 6 (64-bit),8,24,1130,,100
7081,TCC003NKRP04,Production,Microsoft Windows Server 2008 R2 (64-bit),1,8,157,,100
10335,TCC003NKRP04,Production,Microsoft Windows Server 2008 R2 (64-bit),1,8,157,,100
7081,TCC003NKRP05,Production,Red Hat Enterprise Linux 6 (64-bit),1,8,84,,100
10335,TCC003NKRP05,Production,Red Hat Enterprise Linux 6 (64-bit),1,8,84,,100
7081,TCC003NKRP06,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
10335,TCC003NKRP06,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
7081,TCC003NKRP07,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
10335,TCC003NKRP07,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
7081,TCC003NKRP08,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
10335,TCC003NKRP08,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
7081,TCC003NKRP09,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
10335,TCC003NKRP09,Production,SUSE Linux Enterprise 11 (64-bit),4,8,17,,100
7081,TCC003NKRP10,Production,SUSE Linux Enterprise 11 (64-bit),4,4,17,,100
10335,TCC003NKRP10,Production,SUSE Linux Enterprise 11 (64-bit),4,4,17,,100
5896,TCC003PDMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,1400,,100
5896,TCC003PDMP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,1400,,100
5896,TCC003PDMP03,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,1400,,100
-,TCC003QMMP01,Production,-,2,4,536,,100
698,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
4939,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
6970,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
7102,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
9035,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
9956,TCC003RDSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),8,12,7660,,100
-,TCC003S6IT06,Test,Microsoft Windows Server 2012 (64-bit),2,4,114,,100
7048,TCC003VAMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,80,,100
7187,TCC003VAMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,80,,100
688,TCH003BOMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,420,,100
5896,TCH003BOMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,420,,100
7075,TCH003LABT01,Test,Red Hat Enterprise Linux 5 (64-bit),2,8,250,,100
-,TCH003LABT02,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,240,,100
5896,TCH003PDMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),1,4,375,,100
698,TCH003RDSD01N,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,370,,100
9956,TCH003RDSD01N,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,370,,100
7140,TCH003RHRP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,4,725,,100
7161,TCH003RHRP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,4,725,,100
5057,TCLNNT15,Production,Microsoft Windows Server 2008 R2 (64-bit),4,6,391,,100
5057,TCLNNT16,Production,Microsoft Windows Server 2008 R2 (64-bit),4,6,391,,100
5284,TCMWP049,Production,Microsoft Windows Server 2003 (32-bit),2,8,1570,,100
6735,TCMWP049,Production,Microsoft Windows Server 2003 (32-bit),2,8,1570,,100
6807,TCMWP049,Production,Microsoft Windows Server 2003 (32-bit),2,8,1570,,100
7143,TCMWP049,Production,Microsoft Windows Server 2003 (32-bit),2,8,1570,,100
9218,TCMWP049,Production,Microsoft Windows Server 2003 (32-bit),2,8,1570,,100
-,TCMWP058,Production,Microsoft Windows Server 2003 (32-bit),1,2,68.35,,100
7039,tctcd102,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,89.84,,100
5982,TITMA002,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,153,,100
6932,TITMA002,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,153,,100
7039,TITMA026,Production,Microsoft Windows Server 2012 (64-bit),4,24,300,,100
7039,TITMA151,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,205,,100
7039,TITMA153,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,336,,100
7039,TITMA157,Test,Microsoft Windows Server 2012 (64-bit),2,12,355,,100
